date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:56:06	75445/75445	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Aug%202018%2006:10:49%20GMT	http://demo.devitems.com/marten-v1/shop-page.html	C:/heloplus/zanimo/demo.devitems.com/marten-v1/shop-page.html	(from )
22:56:07	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2007%20Feb%202019%2021:55:40%20GMT	http://demo.devitems.com/robots.txt		(from )
22:56:07	2106/2106	---M--	200	added ('OK')	image/png	etag:%22a1dc2c12608cca0d98ccf27862327a5d%22	http://demo.devitems.com/marten-v1/assets/img/favicon.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/favicon.png	(from http://demo.devitems.com/marten-v1/shop-page.html)
22:56:08	127343/127343	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Aug%202018%2006:10:52%20GMT	http://demo.devitems.com/marten-v1/assets/css/bootstrap.min.css	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/css/bootstrap.min.css	(from http://demo.devitems.com/marten-v1/shop-page.html)
22:56:08	75599/75599	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Aug%202018%2006:10:51%20GMT	http://demo.devitems.com/marten-v1/assets/css/animate.css	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/css/animate.css	(from http://demo.devitems.com/marten-v1/shop-page.html)
22:56:08	12958/12958	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Aug%202018%2006:10:53%20GMT	http://demo.devitems.com/marten-v1/assets/css/simple-line-icons.css	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/css/simple-line-icons.css	(from http://demo.devitems.com/marten-v1/shop-page.html)
22:56:08	16451/16451	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Aug%202018%2006:10:54%20GMT	http://demo.devitems.com/marten-v1/assets/css/themify-icons.css	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/css/themify-icons.css	(from http://demo.devitems.com/marten-v1/shop-page.html)
22:56:08	2936/2936	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Aug%202018%2006:10:52%20GMT	http://demo.devitems.com/marten-v1/assets/css/owl.carousel.min.css	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/css/owl.carousel.min.css	(from http://demo.devitems.com/marten-v1/shop-page.html)
22:56:09	21807/21807	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Aug%202018%2006:10:51%20GMT	http://demo.devitems.com/marten-v1/assets/css/jquery-ui.css	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/css/jquery-ui.css	(from http://demo.devitems.com/marten-v1/shop-page.html)
22:56:09	2846/2846	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Aug%202018%2006:10:52%20GMT	http://demo.devitems.com/marten-v1/assets/css/meanmenu.min.css	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/css/meanmenu.min.css	(from http://demo.devitems.com/marten-v1/shop-page.html)
